word,neighbour,i
disgust,quarrel,9
disgust,frown,10
basin,brick,1
basin,funnel,2
basin,cushion,3
basin,stable,4
basin,plaster,5
basin,mattress,6
basin,lantern,7
basin,cork,8
basin,spy,9
basin,carrier,10
overflow,diminish,1
overflow,enlarge,2
overflow,persist,3
overflow,lighten,4
overflow,strengthen,5
overflow,sink,6
overflow,unfold,7
overflow,disturb,8
overflow,swallow,9
overflow,bruise,10
shed,stir,1
shed,shrink,2
shed,blaze,3
shed,loathe,4
shed,throng,5
shed,sting,6
shed,trickle,7
shed,bolt,8
shed,deepen,9
shed,stoop,10
summit,cavern,1
summit,assault,2
summit,evident,3
summit,inhabit,4
summit,whirlpool,5
summit,swift,6
summit,languid,7
summit,astronomer,8
summit,extremity,9
summit,circumference,10
instrument,substance,1
instrument,containing,2
instrument,vessel,3
instrument,body,4
instrument,quantity,5
instrument,resembling,6
instrument,exhibiting,7
instrument,attends,8
instrument,musical,9
instrument,relation,10
riddle,gulp,1
riddle,shriek,2
riddle,limp,3
riddle,wizard,4
riddle,frown,5
riddle,midwife,6
riddle,knuckle,7
riddle,stumble,8
riddle,claw,9
riddle,cinder,10
test,camera,1
test,record,2
test,radio,3
test,plan,4
test,film,5
test,taxi,6
test,radar,7
test,manager,8
test,magazine,9
test,shopping,10
range,speed,1
range,switch,2
range,rate,3
range,cartoon,4
range,route,5
range,signal,6
range,zone,7
range,phase,8
range,tension,9
range,routine,10
umbrella,rice,1
umbrella,ginger,2
umbrella,curry,3
umbrella,elder,4
umbrella,mustard,5
umbrella,jungle,6
umbrella,lamp,7
umbrella,season,8
umbrella,waist,9
umbrella,flower,10
reflection,delusion,1
reflection,separation,2
reflection,motive,3
reflection,devotion,4
reflection,lustre,5
reflection,agitation,6
reflection,splendour,7
reflection,adoration,8
reflection,retaliation,9
reflection,pleasure,10
captain,supper,1
captain,ship,2
captain,judge,3
captain,crew,4
captain,pounds,5
captain,sailor,6
captain,hanged,7
captain,church,8
captain,knight,9
captain,admiral,10
importance,attention,1
importance,danger,2
importance,opinion,3
importance,events,4
importance,supply,5
importance,force,6
importance,suggestion,7
importance,excitement,8
importance,influence,9
importance,approval,10
others,things,1
others,done,2
others,other,3
others,causes,4
others,bones,5
others,different,6
others,unable,7
others,places,8
others,certain,9
others,given,10
liter,dated,1
liter,quintessential,2
liter,paediatric,3
liter,steak,4
liter,hum,5
liter,burger,6
liter,hotels,7
liter,poachers,8
liter,golfers,9
liter,critics,10
spit,suck,1
spit,sharpen,2
spit,drown,3
spit,chase,4
spit,peel,5
spit,wash,6
spit,chop,7
spit,squeeze,8
spit,shake,9
spit,choke,10
stalk,small,1
stalk,stalks,2
stalk,fruit,3
stalk,pot,4
stalk,grass,5
stalk,bundle,6
stalk,weed,7
stalk,tree,8
stalk,large,9
stalk,dry,10
edge,handle,1
edge,finger,2
edge,teeth,3
edge,hole,4
edge,trap,5
edge,basket,6
edge,shoulder,7
edge,pole,8
edge,holes,9
edge,strips,10
stranger,nakedness,1
stranger,foreigner,2
stranger,naked,3
stranger,silent,4
stranger,curse,5
stranger,groan,6
stranger,shame,7
stranger,lame,8
stranger,brave,9
stranger,strangers,10
rich,bright,1
rich,punish,2
rich,choose,3
rich,tomb,4
rich,famous,5
rich,guest,6
rich,blame,7
rich,poor,8
rich,lofty,9
rich,enjoy,10
tail,bird,1
tail,feathers,2
tail,wood,3
tail,bark,4
tail,skin,5
tail,neck,6
tail,throat,7
tail,hole,8
tail,water,9
tail,dry,10
scratch,shake,1
scratch,squeeze,2
scratch,pull,3
scratch,peel,4
scratch,scrape,5
scratch,push,6
scratch,bite,7
scratch,wrestle,8
scratch,suck,9
scratch,rub,10
task,enthusiasm,1
task,criticism,2
task,remark,3
task,resources,4
task,prices,5
task,success,6
task,smile,7
task,facts,8
task,responsibility,9
task,career,10
spoon,scissors,1
spoon,knife,2
spoon,finger,3
spoon,knee,4
spoon,ankle,5
spoon,cough,6
spoon,thumb,7
spoon,mosquito,8
spoon,elbow,9
spoon,flea,10
motor,gas,1
motor,propeller,2
motor,circus,3
motor,radio,4
motor,telephone,5
motor,cheque,6
motor,racing,7
motor,engine,8
motor,machinery,9
motor,cinema,10
consequence,peculiar,1
consequence,discourse,2
consequence,agreeable,3
consequence,proceeding,4
consequence,faculty,5
consequence,disposed,6
consequence,endeavour,7
consequence,relation,8
consequence,uncertainty,9
consequence,repetition,10
skirt,climb,1
skirt,floor,2
skirt,rooster,3
skirt,chicken,4
skirt,banana,5
skirt,shoulder,6
skirt,chew,7
skirt,cook,8
skirt,dog,9
skirt,tight,10
cycle,capital,1
cycle,lunar,2
cycle,pollen,3
cycle,solar,4
cycle,continents,5
cycle,tiger,6
cycle,magical,7
cycle,concentration,8
cycle,chronic,9
cycle,embryo,10
fact,reasons,1
fact,possibility,2
fact,result,3
fact,expected,4
fact,facts,5
fact,question,6
fact,statement,7
fact,possible,8
fact,idea,9
fact,suggestion,10
fruit,tree,1
fruit,leaf,2
fruit,leaves,3
fruit,ripe,4
fruit,edible,5
fruit,palm,6
fruit,cooked,7
fruit,large,8
fruit,basket,9
fruit,bird,10
thread,cloth,1
thread,cotton,2
thread,earthen,3
thread,seed,4
thread,forehead,5
thread,grain,6
thread,urine,7
thread,worn,8
thread,pulse,9
thread,mortar,10
fling,tumble,1
fling,dash,2
fling,glimmer,3
fling,prick,4
fling,fancy,5
fling,smack,6
fling,reel,7
fling,fleece,8
fling,knit,9
fling,sink,10
tongue,devil,1
tongue,heels,2
tongue,heart,3
tongue,bear,4
tongue,foul,5
tongue,fool,6
tongue,ears,7
tongue,belly,8
tongue,hawk,9
tongue,lay,10
code,mobile,1
code,routine,2
code,finance,3
code,cartoon,4
code,satellite,5
code,conservative,6
code,minimum,7
code,maximum,8
code,concentration,9
code,zone,10
investigation,discrimination,1
investigation,conclusion,2
investigation,prevention,3
investigation,residence,4
investigation,calculation,5
investigation,completion,6
investigation,practice,7
investigation,welfare,8
investigation,daily,9
investigation,liberation,10
pursuit,ingenuity,1
pursuit,gloom,2
pursuit,fondness,3
pursuit,expectation,4
pursuit,boldness,5
pursuit,displeasure,6
pursuit,propensity,7
pursuit,inclination,8
pursuit,excess,9
pursuit,mild,10
vessel,ornament,1
vessel,vessels,2
vessel,breast,3
vessel,division,4
vessel,instrument,5
vessel,disease,6
vessel,reverence,7
vessel,uniting,8
vessel,resembling,9
vessel,serpent,10
und,von,1
und,die,2
und,brunch,3
und,culled,4
und,della,5
und,inn,6
und,gag,7
und,observations,8
und,gal,9
und,aides,10
interval,follower,1
interval,intellect,2
interval,circumference,3
interval,symptom,4
interval,attendant,5
interval,repetition,6
interval,descent,7
interval,aversion,8
interval,firm,9
interval,embrace,10
wall,bricks,1
wall,door,2
wall,mortar,3
wall,walls,4
wall,beams,5
wall,roof,6
wall,wheat,7
wall,clothes,8
wall,made,9
wall,balls,10
entertainment,expectation,1
entertainment,lively,2
entertainment,advantage,3
entertainment,breadth,4
entertainment,violence,5
entertainment,inclination,6
entertainment,impression,7
entertainment,vapour,8
entertainment,dignity,9
entertainment,bold,10
grave,mourning,1
grave,graves,2
grave,distant,3
grave,anxious,4
grave,traces,5
grave,posterity,6
grave,frugal,7
grave,sigh,8
grave,guest,9
grave,ashamed,10
pal,bat,1
pal,tan,2
pal,rap,3
pal,ban,4
pal,dam,5
pal,pan,6
pal,lab,7
pal,bar,8
pal,wan,9
pal,bun,10
size,smaller,1
size,length,2
size,larger,3
size,surface,4
size,large,5
size,edges,6
size,small,7
size,used,8
size,distance,9
size,edge,10
declaration,representation,1
declaration,execution,2
declaration,voluntary,3
declaration,deviation,4
declaration,preventive,5
declaration,free,6
declaration,preservation,7
declaration,deduction,8
declaration,convert,9
declaration,duty,10
equivalent,referred,1
equivalent,equivalents,2
equivalent,meanings,3
equivalent,may,4
equivalent,means,5
equivalent,reference,6
equivalent,words,7
equivalent,implies,8
equivalent,appears,9
equivalent,used,10
noise,crooked,1
noise,hollow,2
noise,breast,3
noise,soft,4
noise,thick,5
noise,ridge,6
noise,heap,7
noise,swelling,8
noise,small,9
noise,stone,10
message,meeting,1
message,route,2
message,serious,3
message,understand,4
message,information,5
message,important,6
message,normal,7
message,matches,8
message,hospital,9
message,main,10
address,visit,1
address,invitation,2
address,apologize,3
address,afternoon,4
address,thanks,5
address,realize,6
address,cigarette,7
address,everyday,8
address,towel,9
address,lesson,10
description,application,1
description,impressions,2
description,relation,3
description,employed,4
description,profession,5
description,representation,6
description,instrument,7
description,exhibits,8
description,substance,9
description,exhibiting,10
stump,peel,1
stump,scrape,2
stump,splinter,3
stump,handle,4
stump,swarm,5
stump,claw,6
stump,growl,7
stump,nest,8
stump,stoop,9
stump,ridge,10
dream,forget,1
dream,save,2
dream,sweat,3
dream,deaf,4
dream,wait,5
dream,cold,6
dream,teach,7
dream,look,8
dream,alive,9
dream,headache,10
branch,tree,1
branch,fruit,2
branch,hole,3
branch,basket,4
branch,pole,5
branch,water,6
branch,dry,7
branch,shoulder,8
branch,branches,9
branch,leaves,10
series,structure,1
series,representing,2
series,surface,3
series,lines,4
series,combination,5
series,solid,6
series,process,7
series,outer,8
series,based,9
series,organs,10
disk,processor,1
disk,floppy,2
disk,directory,3
disk,tights,4
disk,greenhouse,5
disk,heater,6
disk,processing,7
disk,therapy,8
disk,cooker,9
disk,graphics,10
vision,desolate,1
vision,wilderness,2
vision,treasure,3
vision,fragment,4
vision,arrogant,5
vision,oppression,6
vision,flame,7
vision,trance,8
vision,righteous,9
vision,jealousy,10
deed,breach,1
deed,disgrace,2
deed,false,3
deed,vow,4
deed,bond,5
deed,salvation,6
deed,loss,7
deed,fate,8
deed,destiny,9
deed,charitable,10
stomach,meat,1
stomach,skin,2
stomach,eat,3
stomach,hole,4
stomach,legs,5
stomach,dry,6
stomach,firewood,7
stomach,water,8
stomach,food,9
stomach,big,10
foreigner,stranger,1
foreigner,yawn,2
foreigner,remind,3
foreigner,orphan,4
foreigner,groan,5
foreigner,sigh,6
foreigner,farewell,7
foreigner,miracle,8
foreigner,avenge,9
foreigner,hospitality,10
sword,pearls,1
sword,gold,2
sword,pearl,3
sword,saffron,4
sword,grief,5
sword,serpent,6
sword,swords,7
sword,servant,8
sword,armour,9
sword,countenance,10
log,logs,1
log,nest,2
log,hole,3
log,bark,4
log,tobacco,5
log,shoulder,6
log,edge,7
log,hunting,8
log,axe,9
log,chest,10
whisper,shiver,1
whisper,sting,2
whisper,strangle,3
whisper,wrestle,4
whisper,sharpen,5
whisper,stir,6
whisper,howl,7
whisper,frighten,8
whisper,whistle,9
whisper,groan,10
extremity,reverence,1
extremity,agreeable,2
extremity,inclination,3
extremity,dignity,4
extremity,disposition,5
extremity,violence,6
extremity,tumult,7
extremity,reproach,8
extremity,malignant,9
extremity,breadth,10
direction,distance,1
direction,surface,2
direction,move,3
direction,opposite,4
direction,position,5
direction,liquid,6
direction,speaker,7
direction,using,8
direction,human,9
direction,material,10
sewing,stove,1
sewing,needle,2
sewing,frying,3
sewing,clothesline,4
sewing,smoked,5
sewing,eyeglasses,6
sewing,diaper,7
sewing,patch,8
sewing,sewn,9
sewing,suspenders,10
bunch,torch,1
bunch,bundle,2
bunch,ripe,3
bunch,shell,4
bunch,knot,5
bunch,trunk,6
bunch,leaf,7
bunch,fruit,8
bunch,bunches,9
bunch,sling,10
sex,sexual,1
sex,genitals,2
sex,group,3
sex,area,4
sex,food,5
sex,adult,6
sex,pubic,7
sex,vagina,8
sex,penis,9
sex,baby,10
chatter,drizzle,1
chatter,whine,2
chatter,shiver,3
chatter,rustle,4
chatter,uproar,5
chatter,hiss,6
chatter,snarl,7
chatter,trickle,8
chatter,boast,9
chatter,howl,10
development,organization,1
development,research,2
development,economic,3
development,financial,4
development,industrial,5
development,technology,6
development,environment,7
development,industry,8
development,planning,9
development,electronic,10
fever,powder,1
fever,salt,2
fever,cotton,3
fever,ear,4
fever,palate,5
fever,flower,6
fever,cholera,7
fever,weight,8
fever,cloth,9
fever,iron,10
corpse,widow,1
corpse,elder,2
corpse,dried,3
corpse,deceased,4
corpse,burial,5
corpse,mourning,6
corpse,famine,7
corpse,spirits,8
corpse,smallpox,9
corpse,mound,10
bug,ache,1
bug,squirrel,2
bug,flea,3
bug,egg,4
bug,mouse,5
bug,spoon,6
bug,wasp,7
bug,squash,8
bug,grandchild,9
bug,cough,10
film,radio,1
film,jazz,2
film,radar,3
film,camera,4
film,temperature,5
film,test,6
film,sports,7
film,shopping,8
film,ticket,9
film,taxi,10
context,contexts,1
context,referred,2
context,refers,3
context,reference,4
context,refer,5
context,applies,6
context,implies,7
context,suggests,8
context,preferred,9
context,equivalent,10
dew,thunder,1
dew,bitter,2
dew,thigh,3
dew,feathers,4
dew,red,5
dew,ashamed,6
dew,bow,7
dew,rainbow,8
dew,lame,9
dew,foot,10
mile,gallon,1
mile,sofa,2
mile,jury,3
mile,chair,4
mile,barn,5
mile,yacht,6
mile,miles,7
mile,penny,8
mile,pint,9
mile,colonel,10
page,library,1
page,table,2
page,hospital,3
page,paragraph,4
page,train,5
page,box,6
page,room,7
page,pages,8
page,telephone,9
page,station,10
cell,nucleus,1
cell,thermal,2
cell,gland,3
cell,induction,4
cell,lens,5
cell,transmission,6
cell,magnetic,7
cell,circuit,8
cell,chromosome,9
cell,reproduction,10
bear,lay,1
bear,draw,2
bear,reckon,3
bear,lead,4
bear,weigh,5
bear,turn,6
bear,raise,7
bear,yield,8
bear,bring,9
bear,tread,10
bullet,tight,1
bullet,trousers,2
bullet,pencil,3
bullet,gun,4
bullet,rifle,5
bullet,balloon,6
bullet,wire,7
bullet,bottle,8
bullet,floor,9
bullet,bump,10
disaster,criticize,1
disaster,trend,2
disaster,tactics,3
disaster,crisis,4
disaster,responsibility,5
disaster,funds,6
disaster,situation,7
disaster,resources,8
disaster,strategy,9
disaster,complicated,10
dish,slipper,1
dish,slippers,2
dish,fried,3
dish,shawl,4
dish,pillow,5
dish,syrup,6
dish,sugar,7
dish,tray,8
dish,cushion,9
dish,partner,10
greeting,greet,1
greeting,greetings,2
greeting,adult,3
greeting,twins,4
greeting,termite,5
greeting,maize,6
greeting,relative,7
greeting,pregnant,8
greeting,tasty,9
greeting,goat,10
journey,refuse,1
journey,wound,2
journey,escape,3
journey,stranger,4
journey,neighbour,5
journey,travelling,6
journey,advice,7
journey,danger,8
journey,strong,9
journey,guilty,10
compassion,affliction,1
compassion,afflicted,2
compassion,compassionate,3
compassion,transgression,4
compassion,arrogance,5
compassion,desire,6
compassion,eternal,7
compassion,wicked,8
compassion,deceit,9
compassion,destruction,10
bride,marriage,1
bride,worn,2
bride,forehead,3
bride,turban,4
bride,thread,5
bride,spices,6
bride,weddings,7
bride,maternal,8
bride,grain,9
bride,milk,10
smell,suck,1
smell,rotten,2
smell,ripe,3
smell,pull,4
smell,shake,5
smell,climb,6
smell,rub,7
smell,food,8
smell,hole,9
smell,sleep,10
penis,vagina,1
penis,testicles,2
penis,clitoris,3
penis,anus,4
penis,buttocks,5
penis,pubic,6
penis,pregnant,7
penis,foreskin,8
penis,armpit,9
penis,male,10
disease,body,1
disease,vessel,2
disease,pain,3
disease,plant,4
disease,urine,5
disease,obtained,6
disease,organs,7
disease,division,8
disease,substance,9
disease,earth,10
pile,scratch,1
pile,wrap,2
pile,squeeze,3
pile,pull,4
pile,pole,5
pile,scoop,6
pile,spin,7
pile,crawl,8
pile,slip,9
pile,peel,10
pardon,profit,1
pardon,amuse,2
pardon,rebel,3
pardon,reward,4
pardon,prohibit,5
pardon,traitor,6
pardon,pity,7
pardon,caution,8
pardon,excuse,9
pardon,acknowledge,10
yesterday,tomorrow,1
yesterday,morning,2
yesterday,did,3
yesterday,afternoon,4
yesterday,finished,5
yesterday,went,6
yesterday,shirt,7
yesterday,want,8
yesterday,bought,9
yesterday,will,10
west,east,1
west,south,2
west,north,3
west,southern,4
west,northern,5
west,eastern,6
west,names,7
west,western,8
west,northwest,9
west,found,10
question,train,1
question,minutes,2
question,hours,3
question,hour,4
question,lecture,5
question,answer,6
question,health,7
question,proposal,8
question,prices,9
question,suggestion,10
flower,ginger,1
flower,moon,2
flower,juice,3
flower,forehead,4
flower,urine,5
flower,navel,6
flower,flowers,7
flower,necklace,8
flower,fragrant,9
flower,jasmine,10
countenance,disposition,1
countenance,virtue,2
countenance,great,3
countenance,extremity,4
countenance,melancholy,5
countenance,affinity,6
countenance,antiquity,7
countenance,kindred,8
countenance,earnest,9
countenance,breadth,10
invitation,mistake,1
invitation,moment,2
invitation,request,3
invitation,guess,4
invitation,visit,5
invitation,excuse,6
invitation,suicide,7
invitation,address,8
invitation,monthly,9
invitation,congratulations,10
culture,cultural,1
culture,research,2
culture,education,3
culture,population,4
culture,national,5
culture,development,6
culture,conference,7
culture,historical,8
culture,basic,9
culture,international,10
hunter,mouse,1
hunter,antelope,2
hunter,hunting,3
hunter,clay,4
hunter,grass,5
hunter,saliva,6
hunter,snake,7
hunter,hunters,8
hunter,blacksmith,9
hunter,poison,10
knot,bundle,1
knot,hollow,2
knot,bunch,3
knot,itch,4
knot,worm,5
knot,noose,6
knot,wild,7
knot,rub,8
knot,rope,9
knot,claw,10
burial,corpse,1
burial,mourning,2
burial,grave,3
burial,clan,4
burial,spirits,5
burial,feast,6
burial,omen,7
burial,ancestral,8
burial,lid,9
burial,relatives,10
expression,expressions,1
expression,used,2
expression,referred,3
expression,words,4
expression,means,5
expression,different,6
expression,purposes,7
expression,reference,8
expression,equivalent,9
expression,given,10
twin,lemon,1
twin,ankle,2
twin,eyebrow,3
twin,sponge,4
twin,deaf,5
twin,cough,6
twin,measles,7
twin,razor,8
twin,towel,9
twin,twins,10
rec,fishings,1
rec,trials,2
rec,dancings,3
rec,regiments,4
rec,marrows,5
rec,rentals,6
rec,charters,7
rec,parishes,8
rec,greys,9
rec,dials,10
harmony,harmonious,1
harmony,degrade,2
harmony,confer,3
harmony,regulate,4
harmony,extravagant,5
harmony,limit,6
harmony,examine,7
harmony,enrich,8
harmony,adjust,9
harmony,oppose,10
plant,tree,1
plant,fruit,2
plant,shrub,3
plant,insect,4
plant,bird,5
plant,thorny,6
plant,anus,7
plant,juice,8
plant,leaf,9
plant,species,10
challenge,gasp,1
challenge,brim,2
challenge,boast,3
challenge,infect,4
challenge,provision,5
challenge,persist,6
challenge,dissent,7
challenge,mock,8
challenge,calm,9
challenge,plead,10
mischief,haste,1
mischief,quickness,2
mischief,necessity,3
mischief,malice,4
mischief,stout,5
mischief,sharpness,6
mischief,displeasure,7
mischief,scarcity,8
mischief,treachery,9
mischief,softness,10
care,trouble,1
care,mistake,2
care,excuse,3
care,escape,4
care,meet,5
care,advice,6
care,watch,7
care,ride,8
care,notice,9
care,save,10
seam,shears,1
seam,buckle,2
seam,bolt,3
seam,hoop,4
seam,reel,5
seam,curl,6
seam,claw,7
seam,hatch,8
seam,marsh,9
seam,shear,10
race,speed,1
race,drug,2
race,air,3
race,argument,4
race,union,5
race,missile,6
race,machine,7
race,atmosphere,8
race,music,9
race,building,10
bandage,guide,1
bandage,amuse,2
bandage,hiss,3
bandage,frighten,4
bandage,ration,5
bandage,scream,6
bandage,choke,7
bandage,echo,8
bandage,cork,9
bandage,howl,10
math,gram,1
math,cultured,2
math,cranial,3
math,med,4
math,thyroid,5
math,obsession,6
math,tech,7
math,myth,8
math,fraction,9
math,cobalt,10
ulcer,kernel,1
ulcer,lean,2
ulcer,mortar,3
ulcer,swelling,4
ulcer,ulcers,5
ulcer,empty,6
ulcer,blunt,7
ulcer,worm,8
ulcer,salt,9
ulcer,boil,10
cooking,cooked,1
cooking,food,2
cooking,firewood,3
cooking,hole,4
cooking,edible,5
cooking,eating,6
cooking,leaves,7
cooking,fruit,8
cooking,finger,9
cooking,sleeping,10
gum,milky,1
gum,pigeon,2
gum,honey,3
gum,hawk,4
gum,lizard,5
gum,beard,6
gum,salt,7
gum,tail,8
gum,bird,9
gum,ashes,10
stone,stones,1
stone,bundle,2
stone,stalk,3
stone,ashes,4
stone,small,5
stone,wild,6
stone,wood,7
stone,string,8
stone,large,9
stone,young,10
representation,declaration,1
